"Unit","Spp","SIPred","aSMR"
"ESSFwh3/101","Cw",15.948657606819,5.25
"ESSFwh3/102","Cw",11.7573820616088,3.66666666666667
"ESSFwh3/103","Cw",14.5716606322922,4
"ESSFwh3/104","Cw",14.3791487993297,4.33333333333333
"ESSFwh3/110","Cw",17.8067744514655,6.16666666666667
"ESSFwh3/111","Cw",16.7809323639063,6.9
"ESSFwh3/112","Cw",14.6271154416762,7.75
"ESSFwm4/101","Cw",15.6168237032538,5
"ESSFwm4/102","Cw",13.4987191396984,3.3
"ESSFwm4/103","Cw",16.2949755786829,4.7
"ESSFwm4/110","Cw",16.5376053948412,5.66666666666667
"ESSFwm4/111","Cw",15.6386616639457,7.125
"ICHdk/01","Cw",13.1537035531394,3.75
"ICHdk/02","Cw",9.60792751466534,2.5
"ICHdk/04","Cw",12.6410548948498,3.5
"ICHdk/05","Cw",16.9073155099067,5.5
"ICHdk/06","Cw",16.9073155099067,5.5
"ICHdk/07","Cw",16.6011291122698,5.5
"ICHdk/08","Cw",17.2591382323527,6.28571428571429
"ICHdk/09","Cw",14.4808549386529,7.35714285714286
"ICHdm/101","Cw",14.3129548629402,3.875
"ICHdm/102","Cw",9.02390155935314,2.5
"ICHdm/103","Cw",13.032586041006,3.25
"ICHdm/110","Cw",17.0580829366774,5
"ICHdm/111","Cw",18.5069732855204,6
"ICHdm/112","Cw",15.5859065012468,7.25
"ICHdw1/101","Cw",16.9397090948603,3.6
"ICHdw1/102","Cw",9.56179388150263,2.25
"ICHdw1/103","Cw",12.0982005039628,2.5
"ICHdw1/104","Cw",13.0619923583986,2.8
"ICHdw1/110","Cw",20.8357276085147,5
"ICHdw1/111","Cw",22.0556362522816,6
"ICHdw1/112","Cw",18.7563443894097,7.25
"ICHdw1/113","Cw",22.1471461404419,7.25
"ICHdw3/101","Cw",14.0495537587413,3.75
"ICHdw3/102","Cw",10.091193284283,2.5
"ICHdw3/103","Cw",12.3566455687727,3.25
"ICHdw3/110","Cw",17.644250041035,5
"ICHdw3/111","Cw",19.3997066164424,6.25
"ICHdw3/112","Cw",16.1947793753462,7.25
"ICHdw4/101","Cw",16.4196700787179,3.5
"ICHdw4/102","Cw",11.6413277520893,1.9
"ICHdw4/103","Cw",12.0539496993436,2.25
"ICHdw4/104","Cw",13.0265939648187,2.8
"ICHdw4/110","Cw",21.0967707023908,5.25
"ICHdw4/111","Cw",21.5496461758138,6
"ICHdw4/112","Cw",21.5496461758138,6
"ICHmc1a/01","Cw",16.7670803592223,4.66666666666667
"ICHmc1a/02","Cw",19.7453204018284,6.16666666666667
"ICHmc1a/03","Cw",20.3285598402467,7.16666666666667
"ICHmc2/01","Cw",17.6228562820294,5
"ICHmc2/02","Cw",13.1457873089885,3.25
"ICHmc2/03","Cw",19.2808875123986,5.5
"ICHmc2/04","Cw",21.2601395258896,6
"ICHmc2/05","Cw",18.85419486994,7
"ICHmc2/06","Cw",21.4161054083619,7
"ICHmc2/07","Cw",17.2610522845894,7.5
"ICHmc2/08","Cw",16.6078429961983,8
"ICHmk1/01","Cw",14.7811021943751,4.33333333333333
"ICHmk1/02","Cw",9.64277081683831,2.16666666666667
"ICHmk1/03","Cw",12.1962799425079,3.25
"ICHmk1/04","Cw",13.343226220655,3.75
"ICHmk1/05","Cw",16.7745378493707,4.75
"ICHmk1/06","Cw",18.3325243788865,6
"ICHmk1/07","Cw",15.2639678055773,7.25
"ICHmk2/01","Cw",15.052241114902,4.2
"ICHmk2/02","Cw",9.88435061689563,2.25
"ICHmk2/03","Cw",12.5947576424709,3
"ICHmk2/04","Cw",14.0331951195317,3.66666666666667
"ICHmk2/05","Cw",17.7430870774988,5.5
"ICHmk2/06","Cw",15.2931333126882,7.25
"ICHmk3/01","Cw",15.2319108547435,4.25
"ICHmk3/02","Cw",10.4164853313248,2.75
"ICHmk3/03","Cw",13.861230533727,3.5
"ICHmk3/04","Cw",16.9584535920671,5.5
"ICHmk3/05","Cw",17.3222298184773,6
"ICHmk3/06","Cw",20.1354174221806,6.5
"ICHmk3/07","Cw",15.892778891999,7
"ICHmk4/101","Cw",14.9621112600146,4.5
"ICHmk4/102","Cw",11.199382615276,2.9
"ICHmk4/103","Cw",14.3667697089569,3.875
"ICHmk4/110","Cw",16.5571159949636,6
"ICHmk4/111","Cw",16.9254296011347,6.5
"ICHmk4/112","Cw",14.7052996928819,7.5
"ICHmk5/101","Cw",13.8305314616843,4
"ICHmk5/102","Cw",9.43668459739375,2
"ICHmk5/103","Cw",9.43352673884738,3
"ICHmk5/104","Cw",12.5721115498487,3.5
"ICHmk5/110","Cw",16.9834760751848,6
"ICHmk5/111","Cw",16.9834760751848,6
"ICHmk5/112","Cw",14.5643629591015,7.25
"ICHmm/01","Cw",16.8665110385789,4.25
"ICHmm/02","Cw",9.82170302317707,2.5
"ICHmm/03","Cw",13.6390592704794,3.75
"ICHmm/04","Cw",16.9763531414146,6
"ICHmm/05","Cw",17.7451296804044,6.5
"ICHmm/06","Cw",19.0806587730142,7
"ICHmm/07","Cw",11.6819579704501,8
"ICHmm/08","Cw",15.1834921065725,8
"ICHmw1/01","Cw",16.4803487215603,4.25
"ICHmw1/02","Cw",12.908643557121,3
"ICHmw1/03","Cw",13.912026038592,3.75
"ICHmw1/04","Cw",14.3459480494698,3.75
"ICHmw1/05","Cw",16.7668044172133,5.25
"ICHmw1/06","Cw",19.485364846796,5.25
"ICHmw1/07","Cw",17.4589323141146,6.6
"ICHmw2/101","Cw",17.0151307318943,4.875
"ICHmw2/102","Cw",12.2026316740779,3.125
"ICHmw2/103","Cw",12.7585745307415,3.33333333333333
"ICHmw2/104","Cw",15.3691308103283,4.16666666666667
"ICHmw2/110","Cw",19.3142530362477,5.66666666666667
"ICHmw2/111","Cw",19.6532131771612,6.6
"ICHmw2/112","Cw",19.6532131771612,6.6
"ICHmw2/113","Cw",16.53402560517,7.5
"ICHmw2/114","Cw",19.6676722013152,7.5
"ICHmw3/01","Cw",16.6770623155073,5
"ICHmw3/02","Cw",11.568613161586,2.9375
"ICHmw3/03","Cw",14.305985232174,3.66666666666667
"ICHmw3/04","Cw",15.0763195590838,4.33333333333333
"ICHmw3/05","Cw",15.3695152379389,4.33333333333333
"ICHmw3/06","Cw",17.7447348785947,5.5
"ICHmw3/08","Cw",16.9828327348304,6.66666666666667
"ICHmw4/101","Cw",18.5051916277987,5.3
"ICHmw4/102","Cw",13.3297116329596,3.83333333333333
"ICHmw4/103","Cw",17.36743342264,4.5
"ICHmw4/104","Cw",17.18807567281,4.875
"ICHmw4/110","Cw",20.1954588052235,6.16666666666667
"ICHmw4/111","Cw",20.1954588052235,6.16666666666667
"ICHmw4/112","Cw",17.6651069048925,7.25
"ICHmw4/113","Cw",17.6651069048925,7.25
"ICHmw4/114","Cw",16.1764141366878,8
"ICHmw5/101","Cw",16.8555364378832,5
"ICHmw5/102","Cw",12.7568544248323,3.2
"ICHmw5/103","Cw",12.9629251398938,3.5
"ICHmw5/104","Cw",15.0077714379008,4.16666666666667
"ICHmw5/110","Cw",18.6955080394403,5.66666666666667
"ICHmw5/111","Cw",18.9968285666826,6.5
"ICHmw5/112","Cw",18.9968285666826,6.5
"ICHmw5/113","Cw",20.5596610061977,7
"ICHvk1/01","Cw",19.0156633374308,6
"ICHvk1/02","Cw",15.1505713548861,4.16666666666667
"ICHvk1/03","Cw",17.048610825617,5.25
"ICHvk1/04","Cw",18.2504447475558,5.75
"ICHvk1/05","Cw",15.7942617829011,7.25
"ICHvk1/06","Cw",15.4045518252686,8
"ICHvk2/01","Cw",16.5035211940212,6.2
"ICHvk2/02","Cw",11.2171908824254,4
"ICHvk2/03","Cw",13.0986978131654,4.5
"ICHvk2/04","Cw",14.4305317889658,5.5
"ICHvk2/06","Cw",16.5459574597465,8
"ICHvk2/07","Cw",12.5142843232183,8
"ICHwk1/01","Cw",18.8678293459196,5.25
"ICHwk1/02","Cw",13.9660449767176,3.75
"ICHwk1/03","Cw",15.2441242679925,3.75
"ICHwk1/04","Cw",17.7714726060654,4.5
"ICHwk1/05","Cw",19.2182207558263,7
"ICHwk1/07","Cw",16.2308970421982,7.75
"ICHwk1/08","Cw",14.9186339787666,7.83333333333333
"ICHwk2/01","Cw",16.9298118243662,5.78571428571429
"ICHwk2/02","Cw",11.1912525122122,3.75
"ICHwk2/03","Cw",13.3711086092927,3.75
"ICHwk2/04","Cw",15.8121873282928,4.5
"ICHwk2/07","Cw",19.7288603207407,6.5
"ICHwk2/08","Cw",14.3138368329761,7.75
"ICHwk3/01","Cw",18.1414153133536,5.9375
"ICHwk3/02","Cw",12.2859007995838,4
"ICHwk3/03","Cw",14.890080524923,4.5
"ICHwk3/04","Cw",16.0606551767924,4.75
"ICHwk3/05","Cw",17.3735797098054,6.5
"ICHwk3/06","Cw",15.6183009320297,8
"ICHwk3/07","Cw",14.2487075835192,8
"ICHwk3/08","Cw",13.964010738043,8
"ICHwk3/09","Cw",18.6977777254322,8
"ICHwk4/01","Cw",18.480330498603,6
"ICHwk4/02","Cw",13.1345549380385,4.25
"ICHwk4/03","Cw",15.3356663064449,4.25
"ICHwk4/04","Cw",13.5942475107431,4.75
"ICHwk4/05","Cw",15.9358718707713,5.1
"ICHwk4/07","Cw",17.798840625078,6.5
"ICHwk4/08","Cw",15.4688275292102,8
"ICHxw/101","Cw",15.8399721085954,3.5
"ICHxw/102","Cw",9.70311226756854,1.5
"ICHxw/103","Cw",11.9425581738891,2.5
"ICHxw/104","Cw",12.1138276220832,2.83333333333333
"ICHxw/110","Cw",18.7933858088293,4.16666666666667
"ICHxw/111","Cw",21.0330391023885,5.25
"ICHxw/112","Cw",19.5735867036244,7
"ICHxw/113","Cw",22.7933170411242,7
"ICHxwa/101","Cw",15.3560436154538,3.5
"ICHxwa/102","Cw",9.89134359213905,1.5
"ICHxwa/103","Cw",11.7814890058756,2
"ICHxwa/104","Cw",12.0783950211414,2.33333333333333
"ICHxwa/110","Cw",18.5863563735221,3.83333333333333
"ICHxwa/111","Cw",21.23046419967,5
"ICHxwa/112","Cw",19.7419279830863,7
"ICHxwa/113","Cw",22.9845176809742,7
"IDFdc/01","Cw",13.8494790285743,3.25
"IDFdc/02","Cw",9.78825269310825,1.66666666666667
"IDFdc/03","Cw",12.7065536255685,2.9
"IDFdc/05","Cw",17.5720872593851,5.14285714285714
"IDFdc/06","Cw",17.6633219966319,5.85714285714286
"IDFdk2/01","Cw",13.3659708258932,3.25
"IDFdk2/02","Cw",9.45077042480925,1.66666666666667
"IDFdk2/03","Cw",12.2149661641282,2.9
"IDFdk2/04","Cw",14.9026961812419,4
"IDFdk2/05","Cw",17.2537393894467,5.14285714285714
"IDFdk2/06","Cw",17.2449729303121,5.85714285714286
"IDFdk2/07","Cw",15.0161819979093,7.14285714285714
"IDFdm1/01","Cw",11.5442329678141,2.75
"IDFdm1/03","Cw",10.601996773367,1.59090909090909
"IDFdm1/04","Cw",10.6519134460643,2
"IDFdm1/05","Cw",15.6135688952494,3
"IDFdm1/06","Cw",17.9164086388001,4.5
"IDFdm1/07","Cw",18.9179130023163,5.9
"IDFmw1/01","Cw",16.6002593805768,3.66666666666667
"IDFmw1/02","Cw",11.6034011560026,1.34615384615385
"IDFmw1/03","Cw",11.7450856965219,2.22727272727273
"IDFmw1/04","Cw",14.3934726163669,2.78571428571429
"IDFmw1/05","Cw",20.2135842274346,5.25
"IDFmw1/06","Cw",20.2135842274346,5.25
"IDFmw2/01","Cw",15.4157749606471,4
"IDFmw2/02","Cw",10.4094292613113,1.75
"IDFmw2/03","Cw",10.9671991400188,2.54545454545455
"IDFmw2/04","Cw",19.1392479467483,5.16666666666667
"IDFmw2/05","Cw",15.5661837196956,7.25
"IDFww/01","Cw",14.7519694880131,3.25
"IDFww/02","Cw",10.8636035745278,1
"IDFww/03","Cw",11.087839445443,2
"IDFww/04","Cw",18.6610467361652,3.25
"IDFww/05","Cw",22.6909234195948,4.5
"IDFww/06","Cw",23.7768822448445,6
"IDFww/07","Cw",16.5716390081751,8
"IDFww1/01","Cw",12.1286490699403,2.75
"IDFww1/02","Cw",11.0102125096455,0.5
"IDFww1/03","Cw",11.0102125096455,1.5
"IDFww1/04","Cw",16.8173049161693,2.75
"IDFww1/05","Cw",22.1473049548979,4
"IDFww1/06","Cw",23.9219006405266,6
"IDFww1/07","Cw",16.5286443710054,8
"IDFxc/01","Cw",15.1157948329773,2.88461538461538
"IDFxc/02","Cw",10.7823206455096,0.9375
"IDFxc/03","Cw",11.4400091185977,1.55555555555556
"IDFxc/06","Cw",16.5505770586484,3.1
"IDFxc/07","Cw",19.3990848674681,4.5
"IDFxh1/01","Cw",12.3915382383315,2.25
"IDFxh1/02","Cw",11.0194984537293,0.833333333333333
"IDFxh1/03","Cw",11.3709052221785,1
"IDFxh1/04","Cw",12.18147279648,1.83333333333333
"IDFxh1/05","Cw",13.4759003061739,2.25
"IDFxh1/06","Cw",15.4490205296437,3
"IDFxh1/07","Cw",15.4490205296437,3
"IDFxh1/08","Cw",19.550795786131,4.5
"IDFxh2/01","Cw",13.5363273691877,2.57692307692308
"IDFxh2/02","Cw",9.58433799819678,0.75
"IDFxh2/03","Cw",9.90879464944947,1.27777777777778
"IDFxh2/04","Cw",9.90879464944947,1.75
"IDFxh2/05","Cw",10.5518088178403,2.25
"IDFxh2/06","Cw",14.3141533081394,2.8
"IDFxh2/07","Cw",17.2683520130077,4.5
"IDFxh2/08","Cw",17.5999148266507,5
"IDFxh4/01","Cw",12.0516508017022,2.5
"IDFxh4/02","Cw",11.1849949849923,0.833333333333333
"IDFxh4/03","Cw",11.4094372167115,1
"IDFxh4/04","Cw",11.9426898979747,1.88888888888889
"IDFxh4/05","Cw",13.0970758283103,2.5
"IDFxh4/06","Cw",15.4967477239147,3.25
"IDFxh4/07","Cw",15.4967477239147,3.25
"IDFxh4/08","Cw",19.6823562533956,4.5
"MHwh/101","Cw",18.6696059186043,5.40909090909091
"MHwh/102","Cw",13.9469898436582,3.25
"MHwh/110","Cw",21.6746047105716,5
"MHwh/111","Cw",17.2020279258636,7.25
"MHwh/Wb53","Cw",11.9262026695109,8
"MHwh1/01","Cw",18.2691853431725,5.16666666666667
"MHwh1/02","Cw",14.0785343205637,3.25
"MHwh1/03","Cw",22.1083930549919,5.16666666666667
"MHwh1/04","Cw",17.0380181948528,6.5
"MHwh1/05","Cw",22.3399302686412,6.5
"MHwh1/06","Cw",11.9268848428988,8
"MHwh1/07","Cw",18.5263864188826,8
"MHwh1/08","Cw",8.39298434354044,8
"MHwh1/09","Cw",15.4519022068481,8
"MSdk/101","Cw",13.2999033985296,3.83333333333333
"MSdk/102","Cw",9.42363841786342,2.4
"MSdk/103","Cw",9.56327752397748,3
"MSdk/104","Cw",12.6143297825156,4.33333333333333
"MSdk/105","Cw",12.6177555608756,3.5
"MSdk/110","Cw",15.6691735449729,5.5
"MSdk/111","Cw",13.9870817230436,7.25
"MSdk/112","Cw",11.5810207980679,7.25
"MSdm1/01","Cw",15.0076551676479,4.18181818181818
"MSdm1/02","Cw",10.1237772533151,2.40909090909091
"MSdm1/03","Cw",13.0907226577021,3.0625
"MSdm1/04","Cw",13.907580145518,3.72727272727273
"MSdm1/05","Cw",17.4925323460038,5.3
"MSdm1/06","Cw",18.2491602070791,6
"MSdm1/07","Cw",14.3930243095217,7.25
"MSdm1/08","Cw",15.5258120580368,7.15
"MSdm3/01","Cw",16.0966619579092,4.7
"MSdm3/03","Cw",12.8327559408288,3
"MSdm3/04","Cw",14.0595405581735,3.72222222222222
"MSdm3/05","Cw",17.728111366894,5.5
"MSdm3/06","Cw",18.0143941083199,5.625
"MSdm3/07","Cw",15.2997714384797,7.25
"MSdw/101","Cw",14.6470327936799,4.5
"MSdw/102","Cw",9.95473334624377,2.66666666666667
"MSdw/103","Cw",9.95647197761882,3
"MSdw/104","Cw",13.4105072384335,3.6
"MSdw/110","Cw",16.7947582977188,5.5
"MSdw/111","Cw",15.1769019083736,7.25
"MSdw/112","Cw",12.7549323744698,7.25
"MSmw1/01","Cw",15.0364796853783,3.75
"MSmw1/02","Cw",10.1569945196623,1.75
"MSmw1/03","Cw",13.1841661925998,2.83333333333333
"MSmw1/06","Cw",18.2686975465032,5.33333333333333
"MSmw1/08","Cw",15.7072474579788,7.25
"MSmw2/01","Cw",14.6003304270344,3.75
"MSmw2/02","Cw",9.71338591556283,1.75
"MSmw2/03","Cw",12.3618177951969,2.66666666666667
"MSmw2/06","Cw",17.7841119140952,5.16666666666667
"MSmw2/08","Cw",15.3774096728871,7.25
"SBSmm/01","Cw",15.3595764297516,4.83333333333333
"SBSmm/02","Cw",9.49329692001316,2.7
"SBSmm/03","Cw",9.66250806712894,2.8
"SBSmm/04","Cw",12.4531512613339,3.5
"SBSmm/05","Cw",13.3691911032997,3.5
"SBSmm/06","Cw",14.4891616262975,4.25
"SBSmm/07","Cw",15.1198461258401,5.25
"SBSmm/09","Cw",12.8891469937027,7.5
"BGxh1/05","Fd",15.2980308075044,2.25
"BGxh1/06","Fd",20.5930473040035,4.5
"BGxh1/07","Fd",20.9007553182285,6.5
"BGxh2/03","Fd",10.2033616876461,0.5
"BGxh2/04","Fd",10.5422688546009,0.5
"BGxh2/05","Fd",11.0805720786235,0.7
"BGxh2/07","Fd",21.0955003182211,4.5
"BGxh3/110","Fd",17.8474775125502,2.5
"BGxh3/111","Fd",17.8474775125502,2.5
"BGxh3/112","Fd",23.2088201282006,4.5
"BGxh3/113","Fd",19.8552958051194,4.5
"BGxw1/03","Fd",11.8859862789698,0.5
"BGxw1/05","Fd",15.1687896886035,2
"BGxw1/08","Fd",20.7423296931656,5.25
"BGxw2/110","Fd",17.0866710379094,2.75
"BGxw2/111","Fd",17.0866710379094,2.75
"BGxw2/113","Fd",18.7181047430312,3.5
"BGxw2/114","Fd",20.2900865076458,4.83333333333333
"BGxw2/115","Fd",20.0225595796386,4.5
"CDFmm/01","Fd",25.102950379379,3.33333333333333
"CDFmm/02","Fd",15.6081823914083,1.75
"CDFmm/03","Fd",19.8863458416256,1.75
"CDFmm/04","Fd",28.9173991768186,3.33333333333333
"CDFmm/05","Fd",26.9302750607068,5.75
"CDFmm/06","Fd",31.603744488373,5.75
"CDFmm/10","Fd",27.0174251853702,8
"CDFmm/11","Fd",29.3189694009041,8
"CWHdm/01","Fd",32.9127701443617,4.75
"CWHdm/02","Fd",17.7439938721267,2.5
"CWHdm/03","Fd",25.0874079261811,3.25
"CWHdm/04","Fd",29.900759955572,3.25
"CWHdm/05","Fd",37.7773897277864,4.75
"CWHdm/06","Fd",33.9750943976699,6.5
"CWHdm/07","Fd",38.3364970513714,6.5
"CWHdm/11","Fd",33.0360184911261,8
"CWHdm/12","Fd",35.7821632680166,8
"CWHds1/01","Fd",30.2840143165674,4
"CWHds1/02","Fd",14.6685635428193,1.5
"CWHds1/03","Fd",18.22110276903,2.75
"CWHds1/04","Fd",23.5819553702659,2.75
"CWHds1/05","Fd",35.35109471386,4
"CWHds1/06","Fd",29.3639741341786,6
"CWHds1/07","Fd",34.9048617257804,6
"CWHds1/11","Fd",28.4284279723421,8
"CWHds1/12","Fd",31.6801755224662,8
"CWHds2/01","Fd",26.912240491304,4
"CWHds2/02","Fd",15.7389502253115,1.5
"CWHds2/03","Fd",17.8729786690107,2.75
"CWHds2/04","Fd",23.1733155154954,2.75
"CWHds2/05","Fd",32.0999168285038,4
"CWHds2/06","Fd",28.1890851927142,6
"CWHds2/07","Fd",33.8396784651217,6
"CWHds2/11","Fd",27.1202205262913,8
"CWHds2/12","Fd",30.4617923224967,8
"CWHmm1/01","Fd",32.5078697224474,4.75
"CWHmm1/02","Fd",20.1980380237264,2.5
"CWHmm1/03","Fd",27.7605361921931,3.25
"CWHmm1/04","Fd",32.4980637390709,3.25
"CWHmm1/05","Fd",37.6170816104949,4.75
"CWHmm1/06","Fd",33.0208782840551,6.5
"CWHmm1/07","Fd",37.5627798929723,6.5
"CWHmm1/11","Fd",32.1941841260854,8
"CWHmm1/12","Fd",35.2254817344592,8
"CWHmm2/01","Fd",26.849018540185,4.75
"CWHmm2/02","Fd",14.7077387403411,2.5
"CWHmm2/03","Fd",21.3777723602613,3.25
"CWHmm2/04","Fd",24.296258151246,3.25
"CWHmm2/05","Fd",29.9582308407863,4.75
"CWHmm2/06","Fd",27.9241168151874,6
"CWHmm2/07","Fd",27.3117832988712,7
"CWHmm2/08","Fd",29.8486989367363,6.5
"CWHmm2/09","Fd",26.6077106160712,8
"CWHmm2/10","Fd",28.3060229396565,8
"CWHms1/01","Fd",24.2865662417632,4.5
"CWHms1/02","Fd",13.0830193845873,2
"CWHms1/03","Fd",19.5878099696192,3.25
"CWHms1/04","Fd",28.451542460381,4.5
"CWHms1/05","Fd",24.9448861708155,6.5
"CWHms1/06","Fd",28.5726002050368,6.5
"CWHms1/10","Fd",24.2151745540066,8
"CWHms1/11","Fd",26.7540480763809,8
"CWHms2/01","Fd",25.627121095555,4.75
"CWHms2/02","Fd",11.8472677972008,2.5
"CWHms2/03","Fd",18.682282544541,3.25
"CWHms2/04","Fd",29.397643443635,4.75
"CWHms2/05","Fd",26.8617072122657,6.5
"CWHms2/06","Fd",30.0367963977839,6.5
"CWHms2/10","Fd",26.3469899537699,8
"CWHms2/11","Fd",28.4324371717775,8
"CWHvm1/01","Fd",31.9044961367208,5.25
"CWHvm1/02","Fd",12.9174611622162,3
"CWHvm1/03","Fd",28.9657306018281,4
"CWHvm1/04","Fd",32.3282854838643,4
"CWHvm1/05","Fd",35.4437656612836,5.25
"CWHvm1/06","Fd",31.1514782632701,7
"CWHvm1/07","Fd",34.1440691111377,7
"CWHvm1/08","Fd",34.1440691111377,7
"CWHvm1/12","Fd",31.0294069612304,7.25
"CWHvm1/13","Fd",30.5253262310376,8
"CWHvm1/14","Fd",32.4483251378924,8
"CWHvm2/01","Fd",25.3862799261936,5.25
"CWHvm2/02","Fd",9.73708112673282,3
"CWHvm2/03","Fd",22.7811858605003,4
"CWHvm2/04","Fd",25.1889985929436,4
"CWHvm2/05","Fd",27.8982600727184,5.25
"CWHvm2/06","Fd",25.1052375931747,6.5
"CWHvm2/07","Fd",26.8098840649495,7.25
"CWHvm2/08","Fd",26.8098840649495,7.25
"CWHvm2/09","Fd",24.7399335106328,7.625
"CWHvm2/10","Fd",24.1393366490008,8
"CWHvm2/11","Fd",25.4894883175361,8
"CWHws2/01","Fd",23.005909497321,4.75
"CWHws2/02","Fd",11.5106121092292,2.5
"CWHws2/03","Fd",17.4565257069409,3.25
"CWHws2/04","Fd",25.4320703763475,4.75
"CWHws2/05","Fd",24.0425019111268,6.5
"CWHws2/06","Fd",25.9290111201499,6.5
"CWHws2/10","Fd",23.4038514284504,8
"CWHws2/11","Fd",24.8991355468072,8
"CWHxm1/01","Fd",30.9387412797813,4
"CWHxm1/02","Fd",16.2742208371849,1.5
"CWHxm1/03","Fd",18.9117070759677,2.75
"CWHxm1/04","Fd",23.717092225471,2.75
"CWHxm1/05","Fd",35.4448401888311,4
"CWHxm1/06","Fd",30.0702726244016,6
"CWHxm1/07","Fd",35.1634818147731,6
"CWHxm1/11","Fd",29.2547437970939,8
"CWHxm1/12","Fd",31.9415046253299,8
"CWHxm2/01","Fd",31.6931194782148,4.25
"CWHxm2/02","Fd",17.234383049312,2
"CWHxm2/03","Fd",22.2061134524499,3
"CWHxm2/04","Fd",27.1376434196567,3
"CWHxm2/05","Fd",36.5744822334973,4.25
"CWHxm2/06","Fd",31.1093980189317,6.5
"CWHxm2/07","Fd",35.7861046240915,6.5
"CWHxm2/11","Fd",30.8756782954875,8
"CWHxm2/12","Fd",33.7657234647946,8
"ESSFdc2/01","Fd",19.4013368654564,4.25
"ESSFdc2/02","Fd",13.8517440592588,2.25
"ESSFdc2/03","Fd",18.8052000903595,3.33333333333333
"ESSFdc2/04","Fd",18.1249157988003,3.625
"ESSFdc2/05","Fd",18.1249157988003,3.625
"ESSFdc2/06","Fd",19.7937045517911,5.25
"ESSFdc2/07","Fd",18.9255459478897,6.5
"ESSFdc2/08","Fd",19.1767733771177,6.5
"ESSFdk1/101","Fd",17.9757535042615,5
"ESSFdk1/102","Fd",14.0511233137671,3.2
"ESSFdk1/103","Fd",17.0023680933791,3.5
"ESSFdk1/104","Fd",18.0614417059912,3.875
"ESSFdk1/110","Fd",19.162215426047,6
"ESSFdk1/111","Fd",18.4091900753606,7.5
"ESSFdk2/101","Fd",18.5736682008826,4.83333333333333
"ESSFdk2/102","Fd",11.0758254754903,3
"ESSFdk2/103","Fd",18.0806219019704,3.75
"ESSFdk2/104","Fd",18.0086562616097,4.4
"ESSFdk2/110","Fd",19.5268595140923,6
"ESSFdk2/111","Fd",19.5133068067026,6
"ESSFdk2/112","Fd",19.0687194223725,7.5
"ESSFdv1/01","Fd",19.5515046846968,4.83333333333333
"ESSFdv1/02","Fd",16.6365693355954,2.57142857142857
"ESSFdv1/03","Fd",15.9855078462168,2.66666666666667
"ESSFdv1/04","Fd",19.7320975936903,3.75
"ESSFdv1/05","Fd",19.6396364942951,5.46666666666667
"ESSFdv1/06","Fd",18.9359273417598,7.5
"ESSFmh/101","Fd",20.7094247671183,5
"ESSFmh/102","Fd",14.1837068795431,3
"ESSFmh/103","Fd",18.7469600411653,3.5
"ESSFmh/104","Fd",19.0545041975713,3.75
"ESSFmh/105","Fd",20.1105653224628,3.83333333333333
"ESSFmh/110","Fd",22.075047735595,5.75
"ESSFmh/111","Fd",21.086990997313,6.5
"ESSFmh/112","Fd",20.9693140467867,7
"ESSFmm3/101","Fd",17.5419311771882,5
"ESSFmm3/102","Fd",11.5365295951005,3
"ESSFmm3/103","Fd",17.2552106861425,4
"ESSFmm3/104","Fd",17.4696422255498,4.625
"ESSFmm3/110","Fd",18.303993464888,6.83333333333333
"ESSFmm3/111","Fd",18.0633903043094,7
"ESSFmm3/112","Fd",17.9024873555733,7.75
"ESSFmw/01","Fd",16.6036676630577,4.25
"ESSFmw/02","Fd",11.27039873019,2.25
"ESSFmw/03","Fd",15.9737993471947,3.33333333333333
"ESSFmw/04","Fd",15.7724972226962,4
"ESSFmw/05","Fd",16.7907914297159,5.25
"ESSFmw/06","Fd",17.3238961172599,5.83333333333333
"ESSFmw/07","Fd",18.8164181332731,7
"ESSFmw/08","Fd",17.8379583944495,7.5
"ESSFmw1/01","Fd",20.5868336825064,4.25
"ESSFmw1/02","Fd",14.6086756222144,2.25
"ESSFmw1/03","Fd",19.9020758532045,3.33333333333333
"ESSFmw1/04","Fd",19.9461408578224,4
"ESSFmw1/05","Fd",20.2960263355554,5.25
"ESSFmw1/06","Fd",20.459135795027,5.83333333333333
"ESSFmw1/07","Fd",22.4445115783955,7
"ESSFmw1/08","Fd",21.0254565588264,7.5
"ESSFmw2/01","Fd",21.3549780935273,4.5
"ESSFmw2/02","Fd",14.146231227976,2.5
"ESSFmw2/03","Fd",19.1644818070269,3.5
"ESSFmw2/04","Fd",20.991850769854,4.16666666666667
"ESSFmw2/05","Fd",21.2868319822999,5.5
"ESSFmw2/06","Fd",22.0823139001684,6
"ESSFmw2/07","Fd",23.2349905223534,7
"ESSFmw2/08","Fd",21.9231357872718,7.5
"ESSFwh1/101","Fd",20.6931809977928,5.5
"ESSFwh1/102","Fd",13.3112702181786,3.5
"ESSFwh1/103","Fd",18.1835444907485,4.16666666666667
"ESSFwh1/104","Fd",17.5471926017555,4.33333333333333
"ESSFwh1/110","Fd",20.2410719738127,7
"ESSFwh1/111","Fd",20.1275995101846,7.75
"ESSFwh2/101","Fd",20.1910276412245,4.8
"ESSFwh2/102","Fd",17.164946936542,3.2
"ESSFwh2/103","Fd",19.3822646410465,3.5
"ESSFwh2/104","Fd",20.0659917047857,4.5
"ESSFwh2/110","Fd",20.4346100785796,5.66666666666667
